HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.review_id_0,Input.business_id_0,Input.text_0,Input.len_0,Input.label_0,Input.review_id_1,Input.business_id_1,Input.text_1,Input.len_1,Input.label_1,Input.review_id_2,Input.business_id_2,Input.text_2,Input.len_2,Input.label_2,Input.review_id_3,Input.business_id_3,Input.text_3,Input.len_3,Input.label_3,Input.review_id_4,Input.business_id_4,Input.text_4,Input.len_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
34ZTTGSNJXOO63K7RTYIHG74UU3HQJ,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3VBEN272MKZP5723PTA6F06RWIQSGB,A1SJU935OR6GRV,Submitted,2021-01-15T17:16:15+00:00,2021-01-15T17:18:01+00:00,2021-01-22T17:18:01+00:00,,,,106,0% (0/0),0% (0/0),0% (0/0),F-gOHeD26gDd3xbDYwjGYg,3cp_75QRfKJlDksPQxHgkQ,"So happy with this place. Clean, pleasant, and enjoyable. Catherine and a few others assisted in doing my gel pedi and full set with gel Polish and design. Everyone was so nice and funny, but also super focused and careful with their work. I will definitely be going back.",49,Nail Salons,XVKjqHIS5dcsJiqpokfMEw,NfUlsv0jeIA_8xR6JZfVrg,"If you are looking for kids fitness classes, to host a birthday party, or to drop your kiddos off for camps or parents night outs, this is the perfect place! The staff are amazing, the facility is clean and up to date and the activities are age-appropriate and challenging!",50,Fitness & Instruction,0-exRr3jAUnj_MXFEmdwwA,b_IeOwAyBGPLnKEvqu_O5A,Much of the equipment is broken or in need of repair.  The gym is very dirty and the locker rooms are a health hazard.<br/><br/>I complained many times but it's clear they are more interested in selling new memberships rather than supporting existing ones!,45,Fitness & Instruction,oydKP5hg2KlHAbElxMVuUQ,ApfEFYcOaNghu5I0MTS_Qg,This is by far the best place on the west side of the valley! I drive out of my way just to see them! Everyone is so nice & the pampering is the best! I'm pretty picky about my manicures & designs - they always accommodate me. I will never leave this place!!!!,51,Nail Salons,7oQiaJ7shinVvQKB9rEhBg,JHoh0_D6m0DVwm_SSn6moQ,"Large selection of polishes! Love it. First time here, received a 10% for next time I come back. Kim did a fabulous job! Only con would be I wish they had more luxurious freebies like warm towels to dry off hands at the sink or hand scrub or cuticle oil.",50,Nail Salons,,,2021-01-15T17:17:46.004Z,2021-01-15T17:17:54.658Z,2021-01-15T17:17:02.147Z,2021-01-15T17:17:34.483Z,2021-01-15T17:17:19.722Z,2021-01-15T17:16:09.223Z,2021-01-15T17:16:44.337Z,Win32,en-US,Fri Jan 15 2021 12:16:09 GMT-0500 (Eastern Standard Time),2021-01-15T17:17:54.658Z,Nail Salons,Fitness & Instruction,Fitness & Instruction,Nail Salons,Hair Salons,1,1,1,1,0,4
3INZSNUD80Q12OYJOV46402HS26D9K,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3VELCLL3GKJJXN7E1QP41EJ653EF1G,A3JZS32RQUWGJM,Submitted,2021-01-15T17:21:49+00:00,2021-01-15T17:22:15+00:00,2021-01-22T17:22:15+00:00,,,,26,0% (0/0),0% (0/0),0% (0/0),5gJNt9W3Y0q6NtAx78FswA,dq4pf4iFOk6LTEiFM9bKLA,I have been seeing Sarah lately and see does a great job on my hair.  She always has tips for helping out my limp and helpless hair.  I've seen her 3 times now and will keep going back.  I especially like how it isn't super expensive.,48,Hair Salons,HfNxJxTKztzB4UbOxxP0GQ,zwuOvY99p2UAOzuj1wAX6A,I have been going to city star nails for well over a year now and i will not go any where else! I usually go to Kim but Kent did my nails this time and did an amazing job. Professional and pleasant to deal with. Amazing nails at affordable prices! Five star !!,52,Nail Salons,Sma4MzCDxJh7rrlXcWJHJA,zyT1smf2oJwimXKAS6GX0Q,"This is by far my favorite place to workout! They have an amazing team of trainers who are friendly and encouraging. The atmosphere is extremely positive and all ability levels are welcome. The workouts are intense, challenging, and fun all at the same time! I highly recommend you check this place out! You won't be disappointed.",57,Fitness & Instruction,KQNFqcQXw6AoTICqjKjcMA,E9flRXLa4HoaXJsefuIpZw,"Dr. Meline and his staff are top notch!  I was referred to him by a dear from whose life was saved (multiple times) by him.  He also saved the life of this man's young daughter (20's).  I find him to be extremely competent, knowledgeable, straightforward and kind.  Highly recommend!",51,Health & Medical,gnXQnd5rzpdpUnVcKW5jJg,U3Nv8TYgemN_R4cA1PS2uw,"Super fast. Called in the evening, set up an appointment and had a fully tinted car by mid day the following day. Very competitive pricing. If you need auto tint, which you do (this is AZ) then look no further in the south Scottsdale area.",45,None,,,2021-01-15T17:22:16.859Z,2021-01-15T17:22:04.714Z,2021-01-15T17:22:13.962Z,2021-01-15T17:22:08.698Z,2021-01-15T17:22:00.795Z,2021-01-15T17:21:51.363Z,2021-01-15T17:21:54.931Z,Win32,en-US,Fri Jan 15 2021 12:21:51 GMT-0500 (Eastern Standard Time),2021-01-15T17:22:16.859Z,Hair Salons,Nail Salons,Fitness & Instruction,Health & Medical,None,1,1,1,1,1,5
3D06DR5225JIB1E1TUH9JL0V7YGAME,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3ON104KXQKW208QSEXI630C9CQDW47,A37T3IKCAR6QTL,Submitted,2021-01-15T17:19:31+00:00,2021-01-15T17:20:15+00:00,2021-01-22T17:20:15+00:00,,,,44,0% (0/0),0% (0/0),0% (0/0),xz-N9GjUx3peIXJ7dAO4Mw,xrSS30sIE_VqEmvJ96l1qw,So happy to have found Nicole! She does amazing work.  I will only go to her for my eyebrows because she makes them perfect every time! Facials with her are great too.  Such a sweet down to earth person that I look forward to each appointment! Thanks Nicole!,48,Hair Salons,YiypDGPs784ty0KZFtRP_g,cPWPEfqUVJn6n8jJIDLxRA,I have been taking my 5 year old here for a month now.   He has fun in the classes and is improving all the time.   The instructors are excellent and are great with young kids. The master is a real Shaolin monk and personally teaches the classes. I am thinking of enrolling myself since it's so good.,58,Fitness & Instruction,ys8tXQbVE267iI_-JLG9yg,sCKBxvSbkxnU12Kr8tgwDA,"I have been going to Kenny for years now and have since moved further away but will walk 35 mins for this salon. Prices are very fair, service is always friendly and everything is clean and sanitary. Love it here!",40,Nail Salons,ahMEicGBxClxgLTliiPT_w,8QjD1FhS-cMU3DaRcdjvLg,Staff is relatively nice it appears they have to deal with a lot of inefficiencies.  I was taken a few minutes past my appointment time of 9:15am and was in and out in 5 minutes. Overall good experience but I could totally see others waiting.  I arrived 20 minutes before my appt,53,Health & Medical,AmRo7JKolO5ZZtQtmXDIpQ,b1521rOYf1P2aDVB79e6YA,"Years ago,  I brought my car there after an accident. Shitty job; the car kept jiggling from the front even after changing tires, checking alignment,  etc... And nothing else they would do on it... Too tired for a lawsuit.  Eventually sold the car under its value.  Thank you ""! Service Con""!",50,None,,,2021-01-15T17:19:44.655Z,2021-01-15T17:19:53.523Z,2021-01-15T17:20:06.641Z,2021-01-15T17:20:15.553Z,2021-01-15T17:20:01.207Z,2021-01-15T17:19:32.120Z,2021-01-15T17:19:36.453Z,Win32,en-US,Fri Jan 15 2021 10:19:32 GMT-0700 (Mountain Standard Time),2021-01-15T17:20:15.553Z,Hair Salons,Fitness & Instruction,Hair Salons,Health & Medical,None,1,1,0,1,1,4
3IZPORCT1F9OI4Z748NIM6H9QG5HRK,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3WOKGM4L71GDWBZP4A4UA39ASCZ0OK,A37T3IKCAR6QTL,Submitted,2021-01-15T17:17:11+00:00,2021-01-15T17:18:27+00:00,2021-01-22T17:18:27+00:00,,,,76,0% (0/0),0% (0/0),0% (0/0),rus5-RHh3y6V81KZPAEmCQ,ZxplhMQQHjPvcFCKyKL-Ww,Couldn't even imagine a better place for my 4 year old son to start learning Tae Kwon Do. Master Morrisette is so incredible. He does an amazing job balancing group lessons with attention to the ability of each student to ensure everyone excels.,44,Fitness & Instruction,iYDZH8LhIkjft6hpI7C2HA,ZAY_35_yNrpN2jg0hJnK4g,I do my business banking here and I've never encountered more than a two minute wait to be helped. <br/><br/>All the employees are great to work with and seem like they genuinely enjoy their jobs and care about my needs when I come in.,45,None,ZHrCRz6EfPQxW3TVP97gWA,afKlYlV0-l2PBUDYz5Fysw,"For people from NYC, this is the Canadian equivalent of a Duane Reade before they remodelled them all.<br/><br/>Functional and well lit, you should be able to find most of what you want.  It was a fine experience, but nothing that blew me out of the water.",47,Health & Medical,vHZYDOrE5TERP4r-K-Te6w,ChjKd6HgLKmUAQnsrpDSBA,"Belinda, a director nail technician, did my mom's nails for Mother's Day. She was so friendly and made my mom feel comfortable (even though my mom was feeling uneasy about having her first manicure done). <br/>The Almond Spa Manicure was a hit with my mom and took 10 years off her hands.",54,Hair Salons,jxMZQyhYVm-foO-V5HW3kQ,HylxhCu8A52S5DbvkZ7_8Q,I've been in 3 different times and either been greeted when walking in or asked if I needed help shortly afterwards. The store has always been stocked and clean and the employees I've dealt with have been very nice and knowledgeable. I'll keep going back!,48,None,,,2021-01-15T17:18:26.826Z,2021-01-15T17:17:28.985Z,2021-01-15T17:17:53.032Z,2021-01-15T17:17:57.130Z,2021-01-15T17:18:20.539Z,2021-01-15T17:17:12.946Z,2021-01-15T17:17:19.123Z,Win32,en-US,Fri Jan 15 2021 10:17:12 GMT-0700 (Mountain Standard Time),2021-01-15T17:18:26.826Z,Fitness & Instruction,None,None,Nail Salons,None,1,1,0,0,1,3
3PN6H8C9R4QF778OG1I60VD1YKODAZ,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3UWN2HHPUY5VFZJPCXN15KFOXUDNSF,A2XQNH1LPC4JU,Submitted,2021-01-15T17:22:57+00:00,2021-01-15T17:23:45+00:00,2021-01-22T17:23:45+00:00,,,,48,0% (0/0),0% (0/0),0% (0/0),wqqWvE14aZEszf9Rr9pFNw,OdBnsy6BCAKxaT1mTDXCnQ,I use this CVS all the time as it's right around the corner from my house. Actually I'm usually stopping to use the Redbox outside but always peek my head in side just in case I see something I need. <br/><br/>They've always been prompt and friendly to me.,51,Health & Medical,6eNUNXrNU9tei4fOluZHog,0gPxFEPPyPGcCvCs2lW4UQ,I just moved to the area and needed to find a new place to get my massages. My massage therapist was very good but mid massage someone walked into the room and the walls were so thin I could hear every conversation. I could not relax.,46,Hair Salons,XdD1xVZxl4Jr_EwxTU0--Q,dFIgw3b8EzyW3Dt4gPKBxA,Love it here! The instructors are always hyped and it is always a good time no matter what time of day! They truly motivate you to challenge yourself. They are also so nice if you need help or if it is your first time. Great people and good vibes!,49,Fitness & Instruction,-AEaDZ7K3jrDhLes1EaGvg,Xz26ZNV3z3x3Lb5LzhjPjQ,I love this place!!  Extremely clean!! Great warm inviting autmosphere with  knowledgeable nail technians who I can communicate with . They did a beautiful job on my nails .I will be back in a couple weeks to get some new cool nails .,41,Nail Salons,sYLy1dQBt6G_Q9XYHl26jQ,BuxAxoD5dV3hK3q0c8EjIQ,"I dont let anyone but Karl Bautista cut my hair or work on my beard! He takes his time, listens to what you want and delivers a perfect cut each and every time. Online booking is super convenient. My beard has never looked this good - and my fiance agrees!",49,Hair Salons,,,2021-01-15T17:23:12.483Z,2021-01-15T17:23:39.799Z,2021-01-15T17:23:31.056Z,2021-01-15T17:23:22.222Z,2021-01-15T17:23:44.821Z,2021-01-15T17:22:57.414Z,2021-01-15T17:23:01.816Z,Win32,en-US,Fri Jan 15 2021 12:22:57 GMT-0500 (Eastern Standard Time),2021-01-15T17:23:44.821Z,Health & Medical,Fitness & Instruction,Fitness & Instruction,Nail Salons,Hair Salons,1,0,1,1,1,4
3IVKZBIBJ090JJZKJXNNCGM5CIOHS8,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3Y9N9SS8LYBI967XXO8X17VIRACD3V,A25L49JWMXDWCJ,Submitted,2021-01-15T17:22:44+00:00,2021-01-15T17:24:27+00:00,2021-01-22T17:24:27+00:00,,,,103,0% (0/0),0% (0/0),0% (0/0),REB9dmbYuoa1RO-d4EQC9g,vdFTq6QTSDlqO2uJSYlVDw,"I love this studio! I love the variety of classes, the small class sizes and great instructors. I attend classes 3-4 nights a week, Buti Yoga is an amazing challenging fitness class... I moved here recently and have found a great place to workout just blocks from my home.",50,Fitness & Instruction,h6oEsLKfL5jXlnavfX9WAA,4VnbWBIYeCZRy6Xjn00dLQ,I have been here for a bikini wax a while back as a first timer. So as you can imagine there was a lot to be removed. Overall my experience was good with the service. I am going back for my second time today.,44,Nail Salons,R1RUQII5H035fZU-MhqEog,pv4jrOOJh99Om_L76SepVg,"Love this store. Everything is always in its place, employees helpful and friendly. Almost everything I need is at this store. Wish produce section was a bit bigger in terms of salad offerings and would like fresh vegetables not in bags.",41,None,0WLXpVForvNldMo0WTJfNg,_TE5OgyfZg-SMlajPobtzA,"Dr. White and his staff are top notch!  My husband and I have been going for quite some time.  There's never any pressure to come back multiple times and I really like that he doesn't twist, turn and yank me around to adjust me.  I always leave feeling relaxed and healthy!",53,Health & Medical,GKKwr8NSSMnh8mCAliUOew,CLwYR316PDgRtT1ngeEkPA,"This place is awesome, this is the second time I come here and the service is always amazing. The people is super nice and take their time with you, the lavander  pedi is so good. I'm definitely coming back more often",42,Nail Salons,,,2021-01-15T17:24:24.503Z,2021-01-15T17:24:08.057Z,2021-01-15T17:23:42.458Z,2021-01-15T17:24:14.890Z,2021-01-15T17:23:27.861Z,2021-01-15T17:22:44.779Z,2021-01-15T17:23:15.578Z,Win32,en-US,Fri Jan 15 2021 11:22:44 GMT-0600 (Central Standard Time),2021-01-15T17:24:24.503Z,Health & Medical,None,Health & Medical,Health & Medical,Health & Medical,0,0,0,1,0,1
3EQVJH0T40L1YJCZ8XSDMLIRE12HTX,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3FTOP5WARFOZV08SOXCP27SOTIP0J1,A37T3IKCAR6QTL,Submitted,2021-01-15T17:21:35+00:00,2021-01-15T17:22:10+00:00,2021-01-22T17:22:10+00:00,,,,35,0% (0/0),0% (0/0),0% (0/0),1m7obdhLcCx1J9D2k1_CwQ,LyotPPrctr56Qx4f3cVXYQ,This show is a must see if you are in town!! Guy is absolutely hilarious and keeps you entertained the whole time. Well worth the time and money to see this show! Can't say enough great things about the show!!,41,None,03TlDAafrYu7XmT5qRygaA,VE2MIkGEXGof69Ql2bT4qw,"Super nice staff and was able to do a walk-in on a saturday for the Hollywood Pedicure. Lots of polish choices with plenty of different great brands. They are not only gentle but efficient with their treatment and tranquil environment is perfect. Great girls' day idea, especially since it's right next to crumbl cookies.",56,Nail Salons,fp-zBFCjfvHRMeEfeE3SvQ,Kx5YcgpOhA6AV4byNVMEHg,Recent appeal hearing. I heard several mistakes and RTC employee reading transcripts found sentences  that made no sense. She said they must have meant -----. I answered a question then was asked if something else was my main physical problem. They obviously are careless when recording info and don't listen when I talked.,53,None,V4rHMEm6-UwJvobkc5le6A,9T9bwdOdIqdQcIYc8i-8fA,"A hidden gem! Bought 4 pieces of furniture for our new house. Great service in-store from Garret and David. Priced below several comparable stores (and we went to several). Delivery was right on time. Much easier to pay cash as they don't have many financing options. Overall a wonderful experience, and I will be returning.",57,None,WevMQSa6bVKib35CdCOGXA,aIZ0s-gqcpMEXorWWq2mkw,I cannot tell you how AMAZING my hair looks now. I was a dark brunette with lots of color in my hair and she was able to pull out all my color in one session and make me a wonderful platinum blonde. I highly recommend this salon! 5 stars all the way! I've never loved my hair more.,59,Hair Salons,,,2021-01-15T17:22:10.131Z,2021-01-15T17:21:43.859Z,2021-01-15T17:21:49.543Z,2021-01-15T17:22:04.650Z,2021-01-15T17:21:58.883Z,2021-01-15T17:21:35.893Z,2021-01-15T17:21:39.077Z,Win32,en-US,Fri Jan 15 2021 10:21:35 GMT-0700 (Mountain Standard Time),2021-01-15T17:22:10.131Z,None,Nail Salons,Health & Medical,None,Hair Salons,1,1,0,1,1,4
3PUV2Q8SV44KQHDGMFI2V6X7G29DBU,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3YGXWBAF70HTMAKNX6I5R656KAWC4F,A37T3IKCAR6QTL,Submitted,2021-01-15T17:21:01+00:00,2021-01-15T17:21:32+00:00,2021-01-22T17:21:32+00:00,,,,31,0% (0/0),0% (0/0),0% (0/0),3nM9EZ5B8QZiAu_PXx3Q2A,P1iGTwuKtrdgF69rAu-n9Q,"I've gone to Sports Clips exclusively now for about 2 years and usually get a good haircut... economical and speedy. But dang if the last time at this place if she didn't scalp me. My wife says it'll last longer, and she's right. I'll keep going back. Accomplishes the purpose.",55,Hair Salons,IfMFhtxaPYMGvHPeaCFdSw,T3Mbd6OQrbW66jGk1SsoOQ,"I've been looking for a clean Laundromat and I finally found it !<br/>Clean<br/>Near a starbucks <br/>Attendant available to give cash back on debit card <br/>Change machines working<br/>Empty!! No people in site , able to get in and out .<br/>Clothes came out fresh and clean !",46,None,hjoUGDkQ8VjG5IavzGerSA,4CQEqaePvz8XU9CCqw3kuw,By far my favorite OTF location. Trainers rock and so do front of house staff. The workouts are challenging and I'm seeing results. Never thought id want to workout but this place is actually fun and kinda addicting. 20 classes in and counting.,44,Fitness & Instruction,l31Mg2_55mLCdYcrbk-U-Q,sf3m237Dt9042siuPa5Yhw,"I will be quite-it's a nice and clean place, they serve champagne and Mary is awesome:) she did my nails yesterday to perfection, and she is super cute too. <br/>Definitely going back for her!<br/>Thank you Mary, for my beautiful nails!",43,Nail Salons,AjPUcKROxBPc9c0IlBlipg,eItyUwlvVDFPAIERJBytzw,"I really, really like this salon.  My stylist was Maria and she did an awesome job.  She listened to my ideas, and my haircut turned out beautiful.  The shop is hip, clean, and has great energy.  They have available all the current hair products for purchase.",46,Hair Salons,,,2021-01-15T17:21:26.788Z,2021-01-15T17:21:15.626Z,2021-01-15T17:21:09.691Z,2021-01-15T17:21:31.817Z,2021-01-15T17:21:23.531Z,2021-01-15T17:21:02.504Z,2021-01-15T17:21:05.661Z,Win32,en-US,Fri Jan 15 2021 10:21:02 GMT-0700 (Mountain Standard Time),2021-01-15T17:21:31.817Z,Hair Salons,None,Fitness & Instruction,Nail Salons,Hair Salons,1,1,1,1,1,5
3UQVX1UPFSHW3KCQRA1WF6AKS7N02M,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,36PW28KO4ZWNLXKI2YYRUXR9XW5AEH,A2XQNH1LPC4JU,Submitted,2021-01-15T17:21:59+00:00,2021-01-15T17:22:54+00:00,2021-01-22T17:22:54+00:00,,,,55,0% (0/0),0% (0/0),0% (0/0),IJ-k_uf6IEYcH8iYB4KIGA,oLN320dJD4EOfRMN53SMAg,"Stopped in for a visit. The locker room still smells of dirty feet like it did when I was a member 5 years ago. Lots of available cardio equipment, several racquetball courts, a spin class room and a yoga room. Not a bad experience over all, but I prefer the less pretentious workout at the nearby You Fit.",58,Fitness & Instruction,HpTI8NHBkGcsTqaWe6uVpw,zBFnddIo9jfPNVawvYinAA,My son loves his classes and his instructors. They take the time to explain and work with the kids as well as the parents!  We made a great chose taking our son here for his first karate experience and will keep him here!,43,Fitness & Instruction,06qztswAljmONei0Ea0Ocw,LozzOb65OTVyfaf1cXYt-w,Birdhouse Vinyl is awesome! Cody and Heather were fantastic and a custom designed wrap was made and installed on my daughter's Doc Band helmet. She looks really cute and the quality of the wrap is fantastic! The service was fabulous and I highly recommend this company for all of your custom printing needs!,54,None,VPLOFyH4KcnJFuBq7GEKfQ,zFqd25aj8xndERtdXyUWOQ,"Our first daughter was born with a cleft and had a horrible experience with first ultrasound company.<br/><br/>This place will talk with you, care for you, and not treat you like a giant dollar sign. If you have a pregnancy that requires detailed ultrasounds -- this would be the only place I would go to.",54,Health & Medical,8e1_4EKeDzetfLdqLLozQg,huvRp7u7BLZUlf7nXz66kA,I had a pedicure here a couple of weeks ago got a severe fungal infection   I had to have surgery. I would never go there again and if you value your fingers and toes don't go there. I would give them no stars if I could the pain was incredible next to Food City on Dysart in Avondale,59,Nail Salons,,,2021-01-15T17:22:11.390Z,2021-01-15T17:22:49.480Z,2021-01-15T17:22:33.522Z,2021-01-15T17:22:16.895Z,2021-01-15T17:22:53.576Z,2021-01-15T17:21:59.430Z,2021-01-15T17:22:04.463Z,Win32,en-US,Fri Jan 15 2021 12:21:59 GMT-0500 (Eastern Standard Time),2021-01-15T17:22:53.576Z,Fitness & Instruction,Fitness & Instruction,Health & Medical,Health & Medical,Nail Salons,1,1,0,1,1,4
3EFNPKWBMSOLO289VAF1YGFCYLN03X,3XDA6L0PG0OMZKEWB2P3IUL28BSCWD,Classify business reviews into one of five classes,You will see a review describing a business. Your task is to decide which of the business types most closely matches the business described in the review.,"text, classification",$0.15,2021-01-15T17:15:00+00:00,1,BatchId:4304617;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T17:15:00+00:00,,,3EKVH9QMEY4TOOBETOUSIXQQLWCD2K,A37T3IKCAR6QTL,Submitted,2021-01-15T17:22:44+00:00,2021-01-15T17:23:09+00:00,2021-01-22T17:23:09+00:00,,,,25,0% (0/0),0% (0/0),0% (0/0),eeN_oq0Jmd8nN1C94KDNKA,3xb7Ia0-Us5MP5cOZMRO6A,"Best Nail salon in the area for price , quality and customer service. Shellac quality is excellent.  No chipping till you get bored of color and design. Girls are friendly and take their time instead of rushing . They make sure they do a perfect job.",44,Nail Salons,abHOZZkfOVyrUIfrSimQXw,LjSM0o6KR00zP-cl1SHlwA,"I truly love golds. Clean facility , friendly staff, and my favorite part : the cardio cinema ! Not to mention the wonderful personal trainers, namely Jamie. She is always friendly and motivating. I've learned so many great work outs that I can easily replicate at home. The prices are reasonable as well.",51,Fitness & Instruction,jrkmSb6W8IL6P96Vpc9EDw,6vx7gzfBmKhe-5FIyy1mvw,I'm from Charlotte and have never found the right stylist until I found Bonnie Nixon.  I get rave reviews about my cuts and even raver reviews about my color.  I can finally relax knowing that my hair is in good hands; the best hands in Charlotte!!,47,Hair Salons,CZ8R2heCVb7L3UshTFwQQw,2e_uxXn_dM1NnnXmMgRDzw,"I got my nails done first time from Hanna! Normal pedicure $29 and fake nails with bio gel $69 ! Summer nails! Hanna was great she did her job very patiently , no rush at all! Gave good advice in choosing nail paint even!",42,Nail Salons,cWNLrGfvBDRfq-J_Nuw3Zw,QCGNUqoY2gxazT18FUwiwg,This is my favorite nail salon in Phoenix! Mint is very clean and professional. Tracy is my favorite nail tech and I see her every two weeks for services. I love how she does my manis & pedis. She is a great nail tech!!,43,Nail Salons,,,2021-01-15T17:23:08.687Z,2021-01-15T17:23:05.333Z,2021-01-15T17:22:56.147Z,2021-01-15T17:22:59.395Z,2021-01-15T17:22:52.255Z,2021-01-15T17:22:45.167Z,2021-01-15T17:22:48.038Z,Win32,en-US,Fri Jan 15 2021 10:22:45 GMT-0700 (Mountain Standard Time),2021-01-15T17:23:08.687Z,Nail Salons,Fitness & Instruction,Hair Salons,Nail Salons,Nail Salons,1,1,1,1,1,5
