HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.review_id_0,Input.business_id_0,Input.text_0,Input.len_0,Input.label_0,Input.review_id_1,Input.business_id_1,Input.text_1,Input.len_1,Input.label_1,Input.review_id_2,Input.business_id_2,Input.text_2,Input.len_2,Input.label_2,Input.review_id_3,Input.business_id_3,Input.text_3,Input.len_3,Input.label_3,Input.review_id_4,Input.business_id_4,Input.text_4,Input.len_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
3O71U79SRBPMBX0VAU304LU1T4KSMP,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T15:03:42+00:00,1,BatchId:4304402;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T15:03:42+00:00,,,39GXDJN2OTEQ4KDP0Q3NYA9072QV8K,A1S8QSM1T86H8I,Submitted,2021-01-15T15:12:34+00:00,2021-01-15T15:13:06+00:00,2021-01-22T15:13:06+00:00,,,,32,0% (0/0),0% (0/0),0% (0/0),qlv4HsfQrQMMvgTKZfMbyA,r0XYcXQ_uaF6fTY1m_73gQ,"This bike shop is simply amazing! The staff are friendly and informative, and the bike selection is incomparable to any other in the Phoenix area. They went WAY BEYOND what was expected of them to get the job done. They have definitely earned my return business!",46,None,GiowVMgdSPIerZTeLMY2wA,f-2ZS7X9KbGGJ2Ql1dBwEg,Good drip coffee and great scones. I had the medium roast and the orange chocolate scone. What more can I say? The staff were friendly and courteous. And the decor is lovely. Would come again to catch up with a friend. Lactose-free milk available for those intolerant.,48,Restaurant,pBIjt191Coll73YKNSUlOw,xA5eXlbY8pbHrt_aDs8Gig,Horrible experience on so many levels. I will never go back here. They gave my son an ankle boot that retails for $30 and billed $250. Went to a real sports medicine clinic and they told me the boot was the worst thing he could be wearing. Gave Jessup the boot!,51,None,XMP3g-pGj_Am2M8RsH6MyQ,ZYreujuw2KG7dFs5Hdcmrg,They are life savers! Last minute work on our trailer needed and they didn't hesitate to say come on in we will  take care of you now! Guys are friendly and awesome to be out working in the heat! It's 118 degrees right now!,46,None,Ak0GnAcYfVpyD_I0Tda9BQ,6unmeeigJ1EI4N8h63by7Q,Son always leaves here sick with a runny nose and cough. Class sizes look way too big for you kid to actually be learning anything. Always ask my son what he learned for the day and he said he played with toys. Not sure if he is actually learning anything. Starting to look for a new school now!,58,None,,,2021-01-15T15:11:09.480Z,2021-01-15T15:11:06.562Z,2021-01-15T15:11:01.136Z,2021-01-15T15:11:16.523Z,2021-01-15T15:11:23.150Z,2021-01-15T15:10:52.175Z,2021-01-15T15:10:55.063Z,Win32,en-US,Fri Jan 15 2021 09:10:52 GMT-0600 (Central Standard Time),2021-01-15T15:11:23.150Z,None,Restaurant,None,None,None,1,1,1,1,1,5
3HJ1EVZS2OJ9OWS8PNYGICGZ7C03RE,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3ND9UOO81K2YYGXDKPHNPHEKYD6WL0,A18R8GG33EVI6C,Submitted,2021-01-15T22:30:51+00:00,2021-01-15T22:32:08+00:00,2021-01-22T22:32:08+00:00,,,,77,0% (0/0),0% (0/0),0% (0/0),PJuQczloiFIF7ZJ7ZSBKHg,Zn1_GLLdjvVDg2Na-fsnxA,"How rude is this guy.  I walk up and ask if dodgers game is on.  The large African American bartender says ""are you getting a drink"" ?    Like WTF.   not now.   Bad attitude = bad tips.  Get a different job <br/><br/>His name tag I scratched off or I would give u his name",51,None,i9R5lbGGLp5h58xiK1xNzA,35_lEyr2hgpYR7ZO2ALYHA,"It has been a great shop to work with.  I got certified with them about a year ago, the instructors are all very knowledgable and friendly.  Paul and Tina who run the shop are very experienced, and very helpful.  Would definitely recommend it as an excellent place to learn to dive.",51,None,pDBQE6BzJ7mcJ9gagL6poA,al2hUXHYPUyWndls5azong,"I learned about Pittsburgh Beauty Bar via their groupon deal, and went in for my first eyebrow wax this weekend.  The owners are extremely nice and personable, and Christie did a great job with my eyebrows. I will absolutely continue going once my groupon is through!",46,None,_a22kG5CBPU4HXS11K_spg,ft5LUuDwmS8ONnI7AooLjQ,Amazing Affogatos! I've been here twice in a week with different people and we're all in love with the Ferrero Rocher Affogatos...love that the gelato doesn't melt the moment you plop it into the hot espresso. It makes the espresso So creamy and i could eat 10 of them in a row...YUM,57,Restaurant,f3qkK58FHcX0-xBjfAw6jA,DpYOZLDKJXMsZrqOpD8D8A,"Owner is super awesome! Very helpful and friendly. My friend's go to place for milk and gas. You can get staple food here like pizza, sandwiches, protein bars. They also have water, energy drinks and beers in variety and at moderate prices. You can get quarters for your laundry here.",51,None,,,2021-01-15T22:31:32.706Z,2021-01-15T22:31:58.660Z,2021-01-15T22:32:07.385Z,2021-01-15T22:31:44.424Z,2021-01-15T22:31:22.530Z,2021-01-15T22:30:52.342Z,2021-01-15T22:31:08.142Z,Win32,en-US,Fri Jan 15 2021 14:30:52 GMT-0800 (Pacific Standard Time),2021-01-15T22:32:07.385Z,None,None,None,Restaurant,None,1,1,1,1,1,5
3YGE63DIN8XIF0AX5UQ33DQ9WFV0WJ,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3LEP4MGT3G0NC1BACHN3JQTUF3MBDJ,A6AMYERTGZC3Z,Submitted,2021-01-15T22:27:52+00:00,2021-01-15T22:28:28+00:00,2021-01-22T22:28:28+00:00,,,,36,0% (0/0),0% (0/0),0% (0/0),toASgSmvfZ_2ijWS4k-BNw,wASPW_1Hi-49co0gUIFWuw,"This complex is really nice, in a really nice area. The rent is affordable. My apartment is nice and comfortable. Kelley in the Leasing office is awesome. She made the process of signing my lease so quick and easy. I've needed some things fixed and she was on it, sending someone over right away. I recommend this place.",59,None,is-xK3AlddPsvmR2apa77g,3_lhRRxEap2nC_HZAtXv6w,"Over-priced, mediocre food that gave me diarrhea --Poor service -- and the owner was a TOTAL BIT** who did not care one bit about pleasing her customers.<br/>We left enraged with the way we were treated and flabbergasted at the amount we paid.",43,Restaurant,pRJ9Q6dm9p0KkRXzAu5IxA,7ESNVMIYzrofyeDIC6XHMQ,"They swabbed me for strep, got the results that it was positive, and then never called me to let me know or give me treatment. Luckily I had been able to get treatment elsewhere. I called them to let them know how unprofessional that is, not to mention dangerous, so they are aware of it.",55,None,tRFL0zT-bpJ5ekmaVMpf2A,jPqrHW9lXfdtQDmm2wzyrw,Really good! We had the combination sampler for 2 and it was more then enough food. Great way to taste diferent plates. Alitcha Wat was our favorite but everything we tried was so flavorful! It is an experience worth having. Friendly staff and relaxed atmosphere.,45,Restaurant,KW88xUllpd1FwlS40b7iaQ,oCvxJBOs-Mbg-4oanPO7lQ,Loveeeeeeee this place!! Wish there were more around! Food is fresh! Options are great & nothing like it around! Highly recommended it! People are down to earth & the selection is way better than a subway or any other option like it! The meals are quick & fill you up on the go with many options for toppings !,55,Restaurant,,,2021-01-15T22:28:28.742Z,2021-01-15T22:28:18.600Z,2021-01-15T22:28:12.807Z,2021-01-15T22:28:23.296Z,2021-01-15T22:28:06.776Z,2021-01-15T22:27:54.883Z,2021-01-15T22:27:58.358Z,Win32,en-US,Fri Jan 15 2021 14:27:54 GMT-0800 (Pacific Standard Time),2021-01-15T22:28:28.742Z,None,Restaurant,None,Restaurant,Restaurant,1,1,1,1,1,5
34YWR3PJ28AX40FNFZMP5W4G5H10XC,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3PXX5PX6LXYPEU8YS7W1TPLOU0PBAH,A1748BZB9JJGS2,Submitted,2021-01-15T22:27:28+00:00,2021-01-15T22:28:03+00:00,2021-01-22T22:28:03+00:00,,,,35,0% (0/0),0% (0/0),0% (0/0),zzskaWTZ62Cq1WtHXaAj1A,UC2dfjZg8mrRh10maovQfw,"Tons of seating at this restaurant, but with their specials, the place fills up early!  We ordered 8 dim sum dishes and none of them disappointed.  The congee was tasty, but the duck egg yolk buns were super delicious and hit the sweet spot.",44,Restaurant,Y0h9b5oagkZp21yIiOswgA,jmU2Q2kxRNmSQlEr4RSVew,"I love this salon!!! I love Chenda, who's been my stylist for about 6 years now, I love Randy, who always greets me with a smile and a hug when I walk in the door, and I love Kay, the esthetician who gives the best facials on the planet. Seriously, I'd move in if I could.",58,None,gDka3IfCBhyOohoMVKmVqQ,fZKECzeSUlr3kZL_2dzhrQ,Had to wait in line for almost 15 minutes for a grande cloud Carmel macchiato. Will you be opening up another Starbucks in the area near by because the wait here at this location has turned into a daily thing at this location,43,Restaurant,NvuVsfwRy_kq0n7c-Bjv-Q,YMRuVkx3Je2ZHxe0ob4Taw,Worst store ever!!! Puts expired wines on the shelf and will not refund. Four out of the five bottles of wine I bought in there have been no good.  The last one was so old the cork wouldn't even come out of it. I think they left it in the sun. Will never go back!!!,56,None,1eYBEiT1etHCKFGyzmQGHQ,akkoQYYK5SgV36y-RZc3Xg,"I saved more than $1000 going to these guys for a dent repair. I'm really happy with the results,  and I recommend these guys any day.<br/><br/>The guy came to my house,  quoted me a fair price,  and he worked very hard to make me happy.",47,None,,,2021-01-15T22:28:04.587Z,2021-01-15T22:28:07.003Z,2021-01-15T22:28:01.429Z,2021-01-15T22:27:52.436Z,2021-01-15T22:28:11.909Z,2021-01-15T22:27:37.840Z,2021-01-15T22:27:40.750Z,Win32,en-US,Fri Jan 15 2021 14:27:37 GMT-0800 (Pacific Standard Time),2021-01-15T22:28:11.909Z,Restaurant,None,None,None,None,1,1,0,1,1,4
3MQY1YVHS3KXN7F0PQYLZN63JCXB2Y,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,31LVTDXBL7ATQKGRLV7H2I636YRRLS,A6AMYERTGZC3Z,Submitted,2021-01-15T22:28:28+00:00,2021-01-15T22:29:54+00:00,2021-01-22T22:29:54+00:00,,,,86,0% (0/0),0% (0/0),0% (0/0),bo1EF9wM5mx9ecDEwMXrtg,Xci84u2AdXk19EVwKJJa1A,"Lettieri is not the place to go for a good coffee, but they sure have amazing loose leaf mint tea. I buy a tin of it from time to time and I love it. This location is good if you want to people watch in Yorkville while drinking your delicious tea.",51,None,xP1q2PGQUiw_oXbJ5E7XWA,2AM9rlnUE8chfYHzetRJMA,"Really enjoyed the performance the orchestra was awesome as was the building. Being that I'm no expert in this type of musical and only have slight interest however it did keep my attention.. I give it a 10, well done!",41,None,fJ6gjSjZrr0EZuLq7Lb5CA,uOuncYAye55KD5WV19RANg,"There's nothing that distinguishes the place from any other Advance Auto; and honestly, I'm fine with that. I never have trouble finding the parts I need, and the people are always helpful. The location's pretty easy to get to, and the staff were super fast when replacing my car battery, too.",54,None,yZFtQBkoAX7PPFiS1e1OOA,N8D-5-fW7EkBdKjNYGhu0A,"I would definitely come back here. Service was friendly. View was great. Food was awesome. Pizza, soup, burgers. You know. Nice rounded meal LOL. That's what everyone was raving about though, and we just had to give in. <br/><br/>Worth it.",41,Restaurant,P70szNadr0HvHukPpAVtJQ,JYpJLVI2TDcOgeTZCdIpAA,"Decided to stop for some drinks and all I got to say is that if i'm gonna spend $35 per person to go in a middle of nowhere place like this, Too Short or something better be playing live. Haha.",41,None,,,2021-01-15T22:29:35.908Z,2021-01-15T22:29:55.740Z,2021-01-15T22:28:37.763Z,2021-01-15T22:29:40.073Z,2021-01-15T22:29:51.306Z,2021-01-15T22:28:30.671Z,2021-01-15T22:28:33.369Z,Win32,en-US,Fri Jan 15 2021 14:28:30 GMT-0800 (Pacific Standard Time),2021-01-15T22:29:55.740Z,Restaurant,None,None,Restaurant,Restaurant,0,1,1,1,0,3
3TLFH2L6Y9OXJT9HPCP6ZHCPPJWT25,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3RU7GD8VPOTVIKV2SC0T99KJXABSPF,A2EIUF0KYW6KN1,Submitted,2021-01-15T22:30:18+00:00,2021-01-15T22:31:16+00:00,2021-01-22T22:31:16+00:00,,,,58,0% (0/0),0% (0/0),0% (0/0),xBhbElHweCJg2zhduhFHnQ,k9iaLNexdMN28-ilFSle9w,"Someone please help this location... The staff is undertrained,they are out of key items and supplies  and they cannot keep up with the demands of a busy  location. Fortunately they are nice which eases the annoyances of long waits and other issues.",43,None,TKe71-4rhjxvi7wMpp6OIQ,ZppFGnprlc0H8QIEBK_IEA,"We absolutely loved this place.  The food is outstanding.  From the ceviche, lobster tacos, sushi but the star was the squid pasta.  We almost ordered a 2nd order it was that good.  The service was outstanding and the people were great!  Check it out!  I will definitely go back.",49,Restaurant,8fQ75zupTefe33a629LAuA,SvxSoyZn0WW0c7bFLIYfMA,"Loved this place! Came here for a special date night dinner with my fiancé. Their steak is out of this world.  Their beet salad was a hit as well! The service was excellent, and the restaurant is really nice and fancy. Recommend Baxter's if you want to go somewhere special and not just your everyday spot.",57,Restaurant,BPik1Njiwrszvuo2Gqv2Xg,1-sDd7CzBGG47ElyIWTq_Q,"These guys (Dylan, Seth, Prosper & Jon) were amazing! Almost 2 full truckloads in one hour. Extremely professional & pleasant. They were very careful not to damage the walls as they were moving furniture. They even vacuumed the carpets & swept all the floors for me! Money well spent.",46,None,yU0TtOQpKtnTkCja3VceoA,CbB8Gth23m-3PynbfswG4w,"Moved out. It has been close to 120 days and my security deposit has stil not been returned. I call the office in Indianapolis, no answer. I leave a message. No returned calls. I guess it's time to get a lawyer. This company is the worst!",47,None,,,2021-01-15T22:30:51.349Z,2021-01-15T22:31:05.839Z,2021-01-15T22:30:58.243Z,2021-01-15T22:31:13.380Z,2021-01-15T22:30:34.840Z,2021-01-15T22:30:16.030Z,2021-01-15T22:30:19.976Z,Win32,en-US,Fri Jan 15 2021 17:30:16 GMT-0500 (Eastern Standard Time),2021-01-15T22:31:13.380Z,None,Restaurant,Restaurant,None,None,1,1,1,1,1,5
3HFWPF5AK9JLPBSL4CYL8MLVTEJ3S2,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3GD6L00D3SXP3XZVNDTHW43F25O1M9,A1WQ0MQ5LLFAQK,Submitted,2021-01-15T22:30:18+00:00,2021-01-15T22:31:51+00:00,2021-01-22T22:31:51+00:00,,,,93,0% (0/0),0% (0/0),0% (0/0),FenVzEjtqO8SU5HjkESSZg,ApG7b6SZpHTTsX3q6NcXgg,Bad service .. Called to place a delivery and i called the wrong location .. They gave me the phone number for the closes store nearest me .. Only they said it so fast that no one could possibly remember .. I ask for it again and they hung up on me .. What a jerk,51,Restaurant,MBiXK0i13LsL2xGtKqoI5Q,hmjCgt2zsN0Iu1Nt2-8xow,This is a brand new Jamba Juice on the SW corner of 7th Ave & Osborn. I stopped in recently (because Phoenix summer....do I need a reason?) and ordered a Berry Upbeat smoothie. The staff was friendly and quick to make my order.,43,None,PyNB8hsFBw3bqMHvNYoj7A,H5poGfDHCDMip7VYi7u8Rg,"This restaurant is relatively new in my neighborhood and I am posting this review because it deserves to succeed! The food is not only very fresh but beautifully prepared. The staff is welcoming and often remembers my favorite dishes as I am now a ""regular"". The parking is easy as it is in a strip mall.",56,Restaurant,u4OjE4dGLp5qcQRdGMwFJQ,UgcPEMKI7vEIT27rzBIqoA,"Alex the pizza  delivery person was absolutely fantastic in his delivery. He was friendly, courteous, and helpful. I called to inform his manager, Rainbow, of his accomplishments, but she was less than enthusiastic. I would absolutely compliment Alex, but not so much Rainbow. Rainbow sucks.",45,Restaurant,yKE2cQ0W0NCQEsGsHd8vFw,083as4OZ8wS0HeD69CCKYQ,Just needed a cut and loved the name. Amanda was amazing she gave me a great precise cut and was extremely hospitable. I recommend Warfield Hair Bar to anyone looking for a fresh new hairdo in a fresh new establishment.,40,None,,,2021-01-15T22:31:36.884Z,2021-01-15T22:31:31.777Z,2021-01-15T22:31:51.189Z,2021-01-15T22:31:46.404Z,2021-01-15T22:31:49.309Z,2021-01-15T22:30:26.405Z,2021-01-15T22:31:28.099Z,Win32,en-US,Fri Jan 15 2021 14:30:26 GMT-0800 (Pacific Standard Time),2021-01-15T22:31:51.189Z,Restaurant,Restaurant,Restaurant,Restaurant,None,1,0,1,1,1,4
375VMB7D4JJUDPRMSPAJHT1KBT6DII,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3PB5A5BD0V63M9IB1QCVK9AV95BG7C,A2DDW4B8A521R,Submitted,2021-01-15T22:27:31+00:00,2021-01-15T22:28:15+00:00,2021-01-22T22:28:15+00:00,,,,44,0% (0/0),0% (0/0),0% (0/0),dH81HTGlnFInuTcBBR7NYg,Mpy8ZpFmdtNwH5aEinjL4g,"They added some shots, for $2 only. Ginger lemon shots very good if you have stuffy nose and feel like you are getting sick :), but the taste is the worst among the three shots they offer!!!!!! The other shots very yummy with lots of healthy protein :)",46,Restaurant,L2XnTFXkbLt2xcljUvveEg,mr5hwhIb_qfpTg9mbWHgsQ,"This Subway has the nicest, friendliest staff EVER (the african-american guy always has a smile for me and I love it!).  Even when they are super busy, they work fast and always get my sandwich right.  <br/><br/>Go right at 11 or after 12:30 to avoid the crazy lunch rush.",51,Restaurant,-t0lNuKBlRHqENm1GaBZaQ,hUUc0oOabym0V6nIB-oQhw,"I read a bunch of negative reviews about the service at this place, but I really needed a sugar fix and this was all that was open nearby. The food was great, the service was awesome, our server Febe was great, so just make sure to get her and you won't be leaving a bad review.",57,Restaurant,d5hBhLKhIlXi4o9jYEak5A,OQqyOfX3SrAY9mZv0VyKvg,This the worst Ross anyone could ever go too. They have the worst customer service. The manager that was there Dennis is the worst employee I have ever seen in my life . <br/>I would never come back to this location<br/>0%,41,None,QbhgwWfqXRcx--DkxpKsWQ,3iKfOL0ZPx2GpxU86Yk_pw,"The place is packed, a good Vietnamese restaurant. They also have Thai dishes and sea food.<br/><br/>Service was slow, we had to ask the waiter to check if our main dishes were ready.<br/><br/>I had a pho, it was good, XL size. It was worth the price. If you're near Saint Catherine east, I would recommend this place.",59,Restaurant,,,2021-01-15T22:28:13.166Z,2021-01-15T22:27:54.876Z,2021-01-15T22:27:46.430Z,2021-01-15T22:28:03.206Z,2021-01-15T22:27:57.548Z,2021-01-15T22:27:34.526Z,2021-01-15T22:27:37.981Z,Win32,en-US,Fri Jan 15 2021 17:27:34 GMT-0500 (Eastern Standard Time),2021-01-15T22:28:13.166Z,Restaurant,Restaurant,Restaurant,None,Restaurant,1,1,1,1,1,5
3ZUE82NE0A1YM3T5A9TIS4ARKAH8FG,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3KAKFY4PGU2ZHHNJP298S4BVJGHI31,A1WQ0MQ5LLFAQK,Submitted,2021-01-15T22:30:59+00:00,2021-01-15T22:32:29+00:00,2021-01-22T22:32:29+00:00,,,,90,0% (0/0),0% (0/0),0% (0/0),dksAt_vnEs9M-AkVmvAocw,v4NiCMtxnNxx_JLHnx_VFQ,Hot off the press!<br/><br/>Trina from Highland reached out to me and we had a positive discussion on moving toward a resolution of the destroyed dresser. <br/><br/>Trina was professional and demonstrated good listening ability to hear what the real issue was.<br/><br/>Stay tuned - I believe that Trina will bring this to an end that provides equality to both parties.,59,None,_H4YdrfIYpCKpICmGcGabg,ixs9KG1qXWRWc-iXUcrnZQ,"Worst ever service!!! Waiting for almost 5 months now for them to respond on my queries.... when you buy they are very fast but if there's a problem ..., you have to wait for the desert to have a sea!!!! Worst and Terrible are words for this store!!! Just go to other stores!!!!",53,None,HK-TSEIok84Lne8uf5bong,j2Ghu_xdqAIbGMnzen7OBg,I remember visiting this store at the old location off Cave Creek and hearing about the move. I always find awesome deals and the owner always makes you feel right at home which is super cool. She is very knowledgeable and always has a great  selection.,46,None,eYSnS1grVKRnDDTUo2i96Q,9q2pK0s1-3xUZKbTzVcGGw,It's not that bad here and I find it cleaner than other KFCs I've been to. It's never been terribly busy whenever I come. It's just a quiet atmosphere where you can enjoy your food. Customer service is okay.,43,Restaurant,C3RcdCABcUVCnzFnjPbbUg,hT0GT8ce9RAwSplyWQdVdg,Amazing hot stone 50 minute hot stone  w Sharon- lounge & locker room clean<br/>NoCheckout the adult lap pool where everything is no cell phones  make sure you have your Apple Watch. <br/>Remember no kids so leave them at family escape,40,None,,,2021-01-15T22:32:00.452Z,2021-01-15T22:32:16.531Z,2021-01-15T22:32:29.408Z,2021-01-15T22:32:19.714Z,2021-01-15T22:32:07.081Z,2021-01-15T22:31:00.378Z,2021-01-15T22:31:53.598Z,Win32,en-US,Fri Jan 15 2021 14:31:00 GMT-0800 (Pacific Standard Time),2021-01-15T22:32:29.408Z,None,None,None,Restaurant,None,1,1,1,1,1,5
37J05LC5AXJQ80BSA7VJTUGKO8VDJU,31S093JAJ7BQ5M3FTZFY7PKO8CUWR2,Decide if these reviews describes a restaurant,You see a review describing a business. Your task is to decide if the business this review describes is a restaurant.,"text, classification",$0.12,2021-01-15T22:27:00+00:00,1,BatchId:4304957;OriginalHitTemplateId:929448123;,120,604800,2021-01-22T22:27:00+00:00,,,3BF51CHDTVA34UD20X94QUC9GRIH0C,A1748BZB9JJGS2,Submitted,2021-01-15T22:28:49+00:00,2021-01-15T22:29:23+00:00,2021-01-22T22:29:23+00:00,,,,34,0% (0/0),0% (0/0),0% (0/0),G_Z85SdCcCjTQ3imTWpGlg,TDZzz4cX0aUkk5vzNpaJ5Q,This review towards Spanish Oaks Apartments is to acknowledge and comment on the professionalism and the kindness l have experience  here being a resident at Spanish Oaks Apartments  thank you for all of your generosity again thank you.<br/>Best regards<br/>Tommie kidd<br/>A-21,44,None,e3x6g7_gc3biwUIp0jIfiA,pUmECN5N94AQAe0DtptuYA,"I've been a regular customer of this place for more than 2 years. The burritos they serve are unique, delicious, and filling. You get what you pay for when you eat here; I usually don't finish my burrito!",40,Restaurant,y4WU72nmOGV0tEjCPhj0jA,ymQS8F_ShQayNpxeNhg09w,I have visited the Memory Care unit at Bethesda Gardens multiple times to sing for their residents. All of the residents seem very happy and the staff are great at caring for the residents. This is a great place in Phoenix!<br/>I've also heard that the food is excellent!,50,None,DKYDFoV00WD-oEHDJIyq7g,CTgDp0BK6P-M5py5pZFLvA,"This is one of the coolest bars I've ever been to. Drinks are cheap and the entertainment is great! Cool place to hop on the bike, get out of Vegas and chill with some great people. I found my new bar in Boulder City.",45,Restaurant,glHNNBBVlOhwJEJgojX-9g,7Oj5I5pFGZ6od9SKQFeiXw,Rancho Flooring installed a tile shower in my house. They guaranteed me the shower (on the second floor in my house) would never leak. Over time the mud around the shower drain  cracked (installed by their contracted plumber) and my shower was unusable for over eight months before Rancho Flooring agreed to reimburse me for their mistake.,57,None,,,2021-01-15T22:29:22.827Z,2021-01-15T22:29:31.536Z,2021-01-15T22:29:17.495Z,2021-01-15T22:29:28.226Z,2021-01-15T22:29:20.078Z,2021-01-15T22:28:58.041Z,2021-01-15T22:29:00.058Z,Win32,en-US,Fri Jan 15 2021 14:28:58 GMT-0800 (Pacific Standard Time),2021-01-15T22:29:31.536Z,None,Restaurant,None,None,None,1,1,1,0,1,4
